Datum,Uhrzeit,Unternehmen,Kurs_EUR
2025-07-25,13:30:00,Deutsche_Telekom_AG,31.459999084472656
2025-07-25,14:00:00,Deutsche_Telekom_AG,31.51000022888184
2025-07-25,14:30:00,Deutsche_Telekom_AG,31.520000457763672
2025-07-25,15:00:00,Deutsche_Telekom_AG,31.5
2025-07-25,15:30:00,Deutsche_Telekom_AG,31.63999938964844
2025-07-25,16:00:00,Deutsche_Telekom_AG,31.63999938964844
2025-07-25,16:30:00,Deutsche_Telekom_AG,31.6299991607666
2025-07-25,17:00:00,Deutsche_Telekom_AG,31.670000076293945
2025-07-31,09:00:00,Deutsche_Telekom_AG,31.940000534057617
2025-07-31,09:30:00,Deutsche_Telekom_AG,31.940000534057617
2025-07-31,10:00:00,Deutsche_Telekom_AG,31.93000030517578
2025-07-31,10:30:00,Deutsche_Telekom_AG,31.770000457763672
2025-07-31,11:00:00,Deutsche_Telekom_AG,31.6299991607666
2025-07-31,11:30:00,Deutsche_Telekom_AG,31.670000076293945
2025-07-31,12:00:00,Deutsche_Telekom_AG,31.61000061035156
2025-07-31,12:30:00,Deutsche_Telekom_AG,31.559999465942383
2025-07-31,13:00:00,Deutsche_Telekom_AG,31.530000686645508
2025-07-31,13:30:00,Deutsche_Telekom_AG,31.540000915527344
2025-07-31,14:00:00,Deutsche_Telekom_AG,31.6299991607666
2025-07-31,14:30:00,Deutsche_Telekom_AG,31.540000915527344
2025-07-31,15:00:00,Deutsche_Telekom_AG,31.489999771118164
2025-07-31,15:30:00,Deutsche_Telekom_AG,31.46999931335449
2025-07-31,16:00:00,Deutsche_Telekom_AG,31.350000381469727
2025-07-31,16:30:00,Deutsche_Telekom_AG,31.3799991607666
2025-07-31,17:00:00,Deutsche_Telekom_AG,31.46999931335449
2025-08-01,09:00:00,Deutsche_Telekom_AG,31.15999984741211
2025-08-01,09:30:00,Deutsche_Telekom_AG,31.229999542236328
2025-08-01,10:00:00,Deutsche_Telekom_AG,31.36000061035156
2025-08-01,10:30:00,Deutsche_Telekom_AG,31.3799991607666
2025-08-01,11:00:00,Deutsche_Telekom_AG,31.43000030517578
2025-08-01,11:30:00,Deutsche_Telekom_AG,31.459999084472656
2025-08-01,12:00:00,Deutsche_Telekom_AG,31.43000030517578
2025-08-01,12:30:00,Deutsche_Telekom_AG,31.309999465942383
2025-08-01,13:00:00,Deutsche_Telekom_AG,31.39999961853028
2025-08-01,13:30:00,Deutsche_Telekom_AG,31.440000534057617
2025-08-01,14:00:00,Deutsche_Telekom_AG,31.39999961853028
2025-08-01,14:30:00,Deutsche_Telekom_AG,31.34000015258789
2025-08-01,15:00:00,Deutsche_Telekom_AG,31.21999931335449
2025-08-01,15:30:00,Deutsche_Telekom_AG,31.11000061035156
2025-08-01,16:00:00,Deutsche_Telekom_AG,31.170000076293945
2025-08-01,16:30:00,Deutsche_Telekom_AG,31.190000534057617
2025-08-01,17:00:00,Deutsche_Telekom_AG,31.21999931335449
2025-08-05,09:00:00,Deutsche_Telekom_AG,31.46999931335449
2025-08-05,09:30:00,Deutsche_Telekom_AG,31.450000762939453
2025-08-05,10:00:00,Deutsche_Telekom_AG,31.450000762939453
2025-08-05,10:30:00,Deutsche_Telekom_AG,31.479999542236328
2025-08-05,11:00:00,Deutsche_Telekom_AG,31.459999084472656
2025-08-05,11:30:00,Deutsche_Telekom_AG,31.51000022888184
2025-08-05,12:00:00,Deutsche_Telekom_AG,31.489999771118164
2025-08-05,12:30:00,Deutsche_Telekom_AG,31.549999237060547
2025-08-05,13:00:00,Deutsche_Telekom_AG,31.559999465942383
2025-08-05,13:30:00,Deutsche_Telekom_AG,31.549999237060547
2025-08-05,14:00:00,Deutsche_Telekom_AG,31.520000457763672
2025-08-05,14:30:00,Deutsche_Telekom_AG,31.530000686645508
2025-08-05,15:00:00,Deutsche_Telekom_AG,31.549999237060547
2025-08-05,15:30:00,Deutsche_Telekom_AG,31.57999992370605
2025-08-05,16:00:00,Deutsche_Telekom_AG,31.600000381469727
2025-08-05,16:30:00,Deutsche_Telekom_AG,31.479999542236328
2025-08-05,17:00:00,Deutsche_Telekom_AG,31.479999542236328
2025-08-08,09:00:00,Deutsche_Telekom_AG,29.93000030517578
2025-08-08,09:30:00,Deutsche_Telekom_AG,29.76000022888184
2025-08-08,10:00:00,Deutsche_Telekom_AG,29.61000061035156
2025-08-08,10:30:00,Deutsche_Telekom_AG,29.63999938964844
2025-08-08,11:00:00,Deutsche_Telekom_AG,29.459999084472656
2025-08-08,11:30:00,Deutsche_Telekom_AG,29.3799991607666
2025-08-08,12:00:00,Deutsche_Telekom_AG,29.450000762939453
2025-08-08,12:30:00,Deutsche_Telekom_AG,29.59000015258789
2025-08-08,13:00:00,Deutsche_Telekom_AG,29.68000030517578
2025-08-08,13:30:00,Deutsche_Telekom_AG,29.61000061035156
2025-08-08,14:00:00,Deutsche_Telekom_AG,29.530000686645508
2025-08-08,14:30:00,Deutsche_Telekom_AG,29.540000915527344
2025-08-08,15:00:00,Deutsche_Telekom_AG,29.56999969482422
2025-08-08,15:30:00,Deutsche_Telekom_AG,29.530000686645508
2025-08-08,16:00:00,Deutsche_Telekom_AG,29.6299991607666
2025-08-08,16:30:00,Deutsche_Telekom_AG,29.64999961853028
2025-08-08,17:00:00,Deutsche_Telekom_AG,29.65999984741211
2025-08-11,09:00:00,Deutsche_Telekom_AG,29.770000457763672
2025-08-11,09:30:00,Deutsche_Telekom_AG,29.850000381469727
2025-08-11,10:00:00,Deutsche_Telekom_AG,29.93000030517578
2025-08-11,10:30:00,Deutsche_Telekom_AG,29.88999938964844
2025-08-11,11:00:00,Deutsche_Telekom_AG,29.84000015258789
2025-08-11,11:30:00,Deutsche_Telekom_AG,29.809999465942383
2025-08-11,12:00:00,Deutsche_Telekom_AG,29.790000915527344
2025-08-11,12:30:00,Deutsche_Telekom_AG,29.76000022888184
2025-08-11,13:00:00,Deutsche_Telekom_AG,29.729999542236328
2025-08-11,13:30:00,Deutsche_Telekom_AG,29.780000686645508
2025-08-11,14:00:00,Deutsche_Telekom_AG,29.75
2025-08-11,14:30:00,Deutsche_Telekom_AG,29.790000915527344
2025-08-11,15:00:00,Deutsche_Telekom_AG,29.790000915527344
2025-08-11,15:30:00,Deutsche_Telekom_AG,29.850000381469727
2025-08-11,16:00:00,Deutsche_Telekom_AG,29.8700008392334
2025-08-11,16:30:00,Deutsche_Telekom_AG,29.850000381469727
2025-08-11,17:00:00,Deutsche_Telekom_AG,29.93000030517578
2025-08-12,09:00:00,Deutsche_Telekom_AG,29.920000076293945
2025-08-12,09:30:00,Deutsche_Telekom_AG,29.860000610351562
2025-08-12,10:00:00,Deutsche_Telekom_AG,29.920000076293945
2025-08-12,10:30:00,Deutsche_Telekom_AG,29.979999542236328
2025-08-12,11:00:00,Deutsche_Telekom_AG,30.059999465942383
2025-08-12,11:30:00,Deutsche_Telekom_AG,30.049999237060547
2025-08-12,12:00:00,Deutsche_Telekom_AG,30.079999923706055
2025-08-12,12:30:00,Deutsche_Telekom_AG,30.06999969482422
2025-08-12,13:00:00,Deutsche_Telekom_AG,30.040000915527344
2025-08-12,13:30:00,Deutsche_Telekom_AG,30.110000610351562
2025-08-12,14:00:00,Deutsche_Telekom_AG,30.1200008392334
2025-08-12,14:30:00,Deutsche_Telekom_AG,30.1299991607666
2025-08-12,15:00:00,Deutsche_Telekom_AG,30.1299991607666
2025-08-12,15:30:00,Deutsche_Telekom_AG,30.1299991607666
2025-08-12,16:00:00,Deutsche_Telekom_AG,30.09000015258789
2025-08-12,16:30:00,Deutsche_Telekom_AG,30.280000686645508
2025-08-12,17:00:00,Deutsche_Telekom_AG,30.329999923706055
